Genes	Healthy_Sample_1	Healthy_Sample_2	Healthy_Sample_3	Healthy_Sample_4	Healthy_Sample_5	Healthy_Sample_6	Healthy_Sample_7	Healthy_Sample_8	Healthy_Sample_9	Healthy_Sample_10	Healthy_Sample_11	Healthy_Sample_12	Healthy_Sample_13	Healthy_Sample_14	Healthy_Sample_15	Healthy_Sample_16	Healthy_Sample_17	Healthy_Sample_18	Healthy_Sample_19	Healthy_Sample_20	Healthy_Sample_21	Healthy_Sample_22	Healthy_Sample_23	Healthy_Sample_24	Healthy_Sample_25	Healthy_Sample_26	Healthy_Sample_27	Healthy_Sample_28	Healthy_Sample_29	Healthy_Sample_30	Healthy_Sample_31	Healthy_Sample_32	Healthy_Sample_33	Healthy_Sample_34	Healthy_Sample_35	Healthy_Sample_36	Healthy_Sample_37	Healthy_Sample_38	Healthy_Sample_39	Healthy_Sample_40	Healthy_Sample_41	Healthy_Sample_42	Healthy_Sample_43	Healthy_Sample_44	Healthy_Sample_45	Healthy_Sample_46	Healthy_Sample_47	Healthy_Sample_48	Healthy_Sample_49	Healthy_Sample_50
Gene_58	40.2913639817804	166.157261065325	12.6295802785727	18.3692821219766	23.4820471925886	16.6223952925975	114.566216074651	35.2935631842966	84.6483560509519	11.985674260235	23.6562918031653	74.1583064605287	26.1657088149116	36.8578574029819	18.7332305103478	14.9200862661164	5.67500087237915	43.2030607580277	39.6699644855061	23.1507393001381	25.2087968022658	93.0063502603473	17.021511391073	74.1583064605287	15.322167457989	22.5441368041107	62.9485818877353	23.6562918031653	9.03788224894577	29.0317041158245	22.5441368041107	166.157261065325	22.1046687733395	74.1583064605287	41.3016919689148	11.6214208059091	33.5374190965583	25.8023015973525	13.1609100073585	30.5534400572808	19.4152918921905	80.0192017712358	7.65711117465553	8.81543754556767	19.5248980122374	11.1305820581802	26.1657088149116	8.51870320463968	22.7150906939904	60.9029170065286
Gene_59	18.8532227471988	94.6327670427977	11.4599593757719	30.014779884529	17.2562965803303	18.4977185904863	33.5374190965583	35.7158027672379	29.0317041158245	32.3254463744763	34.5224639013784	40.7628210651578	60.9029170065286	22.3818731907291	22.7150906939904	28.1110930958084	10.1049896937369	14.0624664039651	17.2562965803303	71.6947252888393	28.8133328360634	82.0269497509755	19.9075978306534	33.2541228825371	7.65711117465553	13.9779605813156	20.9808767648424	15.322167457989	8.27755358804546	11.6214208059091	71.6947252888393	77.9614005626479	98.2485577478967	110.537096273441	35.7158027672379	10.4323127523519	25.2087968022658	34.8988198884765	14.4325866722036	26.1657088149116	12.4309613473671	26.8334561112907	7.01389415308701	9.2680663984795	13.633967072425	12.9908866548917	37.7263333456805	31.9841538960417	18.3692821219766	28.8133328360634
Gene_60	10.9616996180137	93.0063502603473	7.17641903924815	38.624113584329	19.1153255268734	25.5972319118266	30.820146156842	114.566216074651	91.0443167039292	12.1669692419542	33.2541228825371	32.666796662499	114.566216074651	37.7263333456805	20.0736890447287	20.2200537284591	8.43572588372242	27.0294891972825	33.2541228825371	28.3355908749301	18.6103596096042	86.3063973318494	22.1046687733395	31.3597955123607	17.021511391073	26.6194459758749	29.7497622801261	21.2496788768274	17.5987549697503	16.1876120776024	41.3016919689148	148.831263060236	32.3254463744763	88.3974978276746	25.4169748100439	20.8129462967356	17.8774310815549	20.634731782982	10.880392555911	96.4705544212345	19.9075978306534	20.0736890447287	29.7497622801261	14.7348000028457	12.8006705920697	10.3574581410377	98.2485577478967	37.2186761270286	29.0317041158245	122.358525570531
Gene_61	21.7473670914607	15.6434733415215	31.6831485782793	25.8023015973525	24.5063664548136	40.7628210651578	31.3597955123607	27.4160190939664	21.1361964452699	21.2496788768274	32.9257757739028	27.4160190939664	70.4181244348388	16.9196828398171	17.7211442989921	110.537096273441	9.57381928699868	19.9075978306534	25.9924309426838	14.8213010675142	40.2913639817804	15.8409405262132	15.1219683837163	16.5289886528603	22.7150906939904	110.537096273441	17.1389841675355	30.820146156842	37.7263333456805	28.5687102225689	18.7332305103478	11.1305820581802	14.6301876096749	12.3386226184309	14.1497806325212	88.3974978276746	12.8006705920697	15.9733529831654	27.9022207475842	17.5987549697503	40.2913639817804	15.9733529831654	22.3818731907291	22.1046687733395	32.9257757739028	30.5534400572808	25.4169748100439	166.157261065325	4.50432595083106	28.5687102225689
Gene_62	20.634731782982	58.2091542789762	91.0443167039292	114.566216074651	14.9200862661164	17.497489745083	13.633967072425	23.8754149027274	16.9196828398171	27.4160190939664	23.3422176738772	28.8133328360634	33.8479582880642	26.1657088149116	10.6410113852422	21.7473670914607	14.8213010675142	16.3261713538586	24.6873190308666	22.3818731907291	166.157261065325	20.0736890447287	11.4599593757719	39.6699644855061	70.4181244348388	148.831263060236	21.590900219158	39.6699644855061	26.8334561112907	25.9924309426838	166.157261065325	18.2381856555531	11.3080935408944	12.074533155647	23.1507393001381	17.3590269000621	19.4152918921905	17.8774310815549	19.2832982576816	12.9005132762932	44.862155362908	7.26015077968788	43.2030607580277	13.0812217883777	28.1110930958084	34.5224639013784	17.5987549697503	37.7263333456805	6.55640154992886	35.2935631842966
Gene_63	29.0317041158245	33.2541228825371	64.7440773842507	29.7497622801261	13.633967072425	23.1507393001381	14.4325866722036	25.9924309426838	14.1497806325212	24.8684991437945	29.4934840015776	19.1153255268734	91.0443167039292	7.17641903924815	20.634731782982	27.4160190939664	34.5224639013784	26.8334561112907	24.0442888635237	11.4599593757719	114.566216074651	16.6223952925975	12.9908866548917	77.9614005626479	30.820146156842	64.7440773842507	96.4705544212345	23.4820471925886	34.5224639013784	18.3692821219766	17.497489745083	88.3974978276746	24.0442888635237	19.7820170532126	15.322167457989	60.9029170065286	15.322167457989	17.2562965803303	9.41491740142021	8.04019607972946	23.3422176738772	6.06949784752091	19.6711189233516	34.1792835759368	25.9924309426838	33.8479582880642	30.5534400572808	107.000851944588	17.497489745083	21.2496788768274
Gene_64	22.1046687733395	15.547575710196	33.5374190965583	42.1631804003446	44.2148071908324	98.2485577478967	107.000851944588	41.3016919689148	13.5339805315679	7.8010041195105	15.547575710196	15.322167457989	31.9841538960417	9.19951211242685	26.4111936868499	30.820146156842	36.8578574029819	20.8129462967356	28.3355908749301	8.35564326071418	37.7263333456805	11.3806999176705	27.6594388244036	26.1657088149116	96.4705544212345	60.9029170065286	19.6711189233516	35.7158027672379	11.4599593757719	16.4302806668997	42.1631804003446	16.4302806668997	31.9841538960417	5.27481334257231	31.9841538960417	71.6947252888393	12.4309613473671	22.2403840073675	17.1389841675355	15.322167457989	35.2935631842966	17.3590269000621	71.6947252888393	20.8129462967356	74.1583064605287	31.9841538960417	16.4302806668997	91.0443167039292	12.7036134161858	29.2786869087839
Gene_65	44.2148071908324	28.5687102225689	27.205062861134	80.0192017712358	28.3355908749301	43.2030607580277	29.7497622801261	82.0269497509755	10.880392555911	25.4169748100439	20.4940239782744	15.547575710196	74.1583064605287	20.2200537284591	20.8129462967356	107.000851944588	19.2832982576816	14.1497806325212	15.547575710196	11.554604000265	41.3016919689148	26.6194459758749	15.2138996044701	22.7150906939904	10.7091441811774	30.014779884529	71.6947252888393	23.3422176738772	166.157261065325	27.6594388244036	11.985674260235	12.1669692419542	13.8931181359721	7.7300794044781	18.4977185904863	37.7263333456805	9.8637641875937	22.3818731907291	33.8479582880642	11.4599593757719	25.9924309426838	14.4325866722036	10.1974785935761	9.78878445610002	88.3974978276746	22.2403840073675	25.9924309426838	35.7158027672379	6.40752606149359	22.7150906939904
Gene_66	27.0294891972825	24.6873190308666	40.7628210651578	78.9891277645443	38.1747344366478	23.3422176738772	12.074533155647	38.624113584329	11.7816245008157	77.9614005626479	21.7473670914607	14.1497806325212	94.6327670427977	14.7348000028457	14.9200862661164	26.8334561112907	32.9257757739028	10.1049896937369	22.9970604642188	14.6301876096749	102.33978883358	17.2562965803303	15.6434733415215	36.0759690080096	20.4940239782744	24.8684991437945	29.4934840015776	37.2186761270286	36.8578574029819	20.9808767648424	64.7440773842507	13.8052780040714	19.7820170532126	22.2403840073675	91.0443167039292	29.4934840015776	30.2955227107951	25.4169748100439	18.3692821219766	9.12801853178249	33.2541228825371	7.65711117465553	15.322167457989	11.6949064566162	27.6594388244036	40.7628210651578	26.8334561112907	102.33978883358	4.85210907165226	36.0759690080096
Gene_67	33.2541228825371	27.205062861134	44.862155362908	21.2496788768274	20.2200537284591	35.7158027672379	28.5687102225689	36.4524487118646	14.4325866722036	14.5351213240257	21.590900219158	17.497489745083	30.820146156842	25.4169748100439	22.861279377073	32.666796662499	9.72099062071484	12.8006705920697	19.7820170532126	22.7150906939904	110.537096273441	12.074533155647	11.985674260235	26.4111936868499	23.3422176738772	30.2955227107951	114.566216074651	23.8754149027274	22.9970604642188	22.7150906939904	128.933925721079	15.0328509224266	20.3639852957494	16.3261713538586	29.0317041158245	38.624113584329	19.7820170532126	15.6434733415215	22.7150906939904	19.2832982576816	114.566216074651	9.03788224894577	18.9784576593742	8.27755358804546	36.0759690080096	36.0759690080096	18.3692821219766	194.789404521219	11.2243765735055	20.9808767648424
Gene_68	37.2186761270286	19.5248980122374	40.2913639817804	40.2913639817804	12.520489180021	118.1039431498	16.6223952925975	18.1252573446668	14.8213010675142	10.7919954932055	22.7150906939904	20.2200537284591	110.537096273441	17.3590269000621	19.1153255268734	38.624113584329	25.9924309426838	8.96233943317664	19.9075978306534	8.89448082644924	71.6947252888393	12.3386226184309	8.96233943317664	34.1792835759368	26.6194459758749	39.1583742644538	25.0416810332976	29.7497622801261	32.3254463744763	31.3597955123607	16.5289886528603	15.6434733415215	23.8754149027274	9.78878445610002	118.1039431498	14.3391848787193	16.5289886528603	21.590900219158	8.89448082644924	28.8133328360634	82.0269497509755	6.7306528590773	24.0442888635237	10.3574581410377	94.6327670427977	30.820146156842	24.308716912785	77.9614005626479	10.3574581410377	25.8023015973525
Gene_69	58.2091542789762	19.1153255268734	77.9614005626479	34.8988198884765	25.8023015973525	25.9924309426838	17.7211442989921	33.2541228825371	12.520489180021	19.2832982576816	21.1361964452699	14.4325866722036	10.4946944026664	12.2518427568575	19.9075978306534	91.0443167039292	11.985674260235	12.074533155647	18.2381856555531	12.4309613473671	96.4705544212345	9.2680663984795	14.7348000028457	30.820146156842	22.2403840073675	35.7158027672379	39.1583742644538	21.7473670914607	24.5063664548136	31.6831485782793	12.6295802785727	25.2087968022658	13.3629927795396	16.1876120776024	16.4302806668997	12.6295802785727	8.04019607972946	15.1219683837163	29.2786869087839	14.238590484282	21.7473670914607	8.89448082644924	18.6103596096042	43.2030607580277	36.8578574029819	31.6831485782793	22.5441368041107	78.9891277645443	10.9616996180137	21.7473670914607
Gene_70	30.5534400572808	23.3422176738772	88.3974978276746	22.2403840073675	19.4152918921905	110.537096273441	18.9784576593742	107.000851944588	10.556287404865	31.3597955123607	20.0736890447287	21.4214106622072	25.8023015973525	19.4152918921905	17.021511391073	148.831263060236	11.3806999176705	11.9035438880156	18.3692821219766	7.35805101537149	122.358525570531	10.4946944026664	22.5441368041107	15.2138996044701	15.4351917289121	24.308716912785	28.5687102225689	29.2786869087839	15.322167457989	34.1792835759368	44.2148071908324	10.2759452165587	42.1631804003446	15.1219683837163	27.4160190939664	122.358525570531	14.7348000028457	26.1657088149116	32.666796662499	17.2562965803303	80.0192017712358	17.497489745083	17.3590269000621	21.1361964452699	128.933925721079	30.2955227107951	31.0936890938052	98.2485577478967	12.9005132762932	33.5374190965583
Gene_71	18.0042762445777	31.6831485782793	66.4613422306072	18.8532227471988	18.1252573446668	84.6483560509519	14.8213010675142	29.2786869087839	18.3692821219766	12.074533155647	19.1153255268734	22.7150906939904	96.4705544212345	9.03788224894577	34.5224639013784	22.7150906939904	11.6949064566162	23.1507393001381	22.1046687733395	7.8010041195105	62.9485818877353	13.9779605813156	15.0328509224266	15.6434733415215	27.205062861134	80.0192017712358	25.4169748100439	16.3261713538586	33.8479582880642	37.7263333456805	20.3639852957494	22.3818731907291	16.7205020203962	29.4934840015776	25.9924309426838	30.2955227107951	20.0736890447287	19.6711189233516	30.5534400572808	15.6434733415215	30.820146156842	8.58669605005388	31.3597955123607	14.3391848787193	58.2091542789762	34.1792835759368	21.7473670914607	93.0063502603473	3.13910224208172	43.2030607580277
Gene_72	13.3629927795396	38.624113584329	32.666796662499	19.2832982576816	24.308716912785	78.9891277645443	27.6594388244036	84.6483560509519	8.58669605005388	94.6327670427977	31.9841538960417	26.6194459758749	22.861279377073	13.0812217883777	16.9196828398171	122.358525570531	64.7440773842507	14.4325866722036	16.1876120776024	12.2518427568575	35.7158027672379	12.8006705920697	16.0891491291114	86.3063973318494	32.3254463744763	18.1252573446668	30.820146156842	34.1792835759368	25.9924309426838	36.8578574029819	118.1039431498	16.7205020203962	21.1361964452699	21.7473670914607	22.5441368041107	25.9924309426838	28.8133328360634	15.2138996044701	30.014779884529	74.1583064605287	34.1792835759368	7.94622556131883	88.3974978276746	12.8006705920697	114.566216074651	41.3016919689148	29.2786869087839	122.358525570531	8.19337813614795	26.1657088149116
Gene_73	30.014779884529	14.7348000028457	93.0063502603473	28.5687102225689	20.634731782982	27.0294891972825	19.5248980122374	19.5248980122374	11.9035438880156	5.27481334257231	30.2955227107951	13.8052780040714	29.7497622801261	12.7036134161858	12.9005132762932	118.1039431498	16.1876120776024	11.1305820581802	21.7473670914607	13.8931181359721	66.4613422306072	26.4111936868499	9.19951211242685	31.6831485782793	16.8228910831014	22.2403840073675	74.1583064605287	28.1110930958084	77.9614005626479	39.6699644855061	38.624113584329	24.5063664548136	18.4977185904863	11.554604000265	21.2496788768274	70.4181244348388	10.4946944026664	18.3692821219766	16.0891491291114	15.8409405262132	122.358525570531	16.4302806668997	26.8334561112907	13.3629927795396	35.7158027672379	66.4613422306072	29.7497622801261	39.6699644855061	17.021511391073	38.624113584329
Gene_74	25.8023015973525	25.9924309426838	23.6562918031653	24.6873190308666	93.0063502603473	74.1583064605287	18.2381856555531	122.358525570531	10.7091441811774	13.8052780040714	25.4169748100439	14.7348000028457	32.3254463744763	23.4820471925886	21.7473670914607	77.9614005626479	24.8684991437945	20.0736890447287	58.2091542789762	13.2618982297514	39.1583742644538	16.9196828398171	10.0166948511539	27.4160190939664	18.6103596096042	58.2091542789762	148.831263060236	21.4214106622072	30.014779884529	27.4160190939664	29.7497622801261	8.96233943317664	18.7332305103478	18.2381856555531	28.3355908749301	166.157261065325	22.3818731907291	19.1153255268734	27.4160190939664	21.9031197531889	96.4705544212345	6.65158555622801	33.5374190965583	18.3692821219766	21.590900219158	27.9022207475842	21.4214106622072	96.4705544212345	4.59828333586494	16.9196828398171
Gene_75	15.547575710196	21.4214106622072	122.358525570531	166.157261065325	32.666796662499	24.0442888635237	13.4482541512281	31.0936890938052	24.0442888635237	27.205062861134	10.4323127523519	30.2955227107951	33.2541228825371	11.9035438880156	21.4214106622072	24.308716912785	9.12801853178249	20.2200537284591	23.1507393001381	11.6214208059091	194.789404521219	14.3391848787193	8.67410667969554	22.1046687733395	40.7628210651578	25.5972319118266	22.5441368041107	23.1507393001381	30.2955227107951	39.1583742644538	66.4613422306072	41.3016919689148	24.308716912785	14.6301876096749	34.5224639013784	23.8754149027274	25.4169748100439	23.8754149027274	31.3597955123607	21.590900219158	107.000851944588	10.1974785935761	12.9908866548917	15.0328509224266	31.3597955123607	33.2541228825371	36.8578574029819	29.2786869087839	10.6410113852422	19.4152918921905
Gene_76	14.9200862661164	15.9733529831654	23.3422176738772	107.000851944588	14.0624664039651	40.2913639817804	71.6947252888393	21.1361964452699	5.27481334257231	18.2381856555531	36.0759690080096	11.2243765735055	31.3597955123607	12.6295802785727	37.7263333456805	34.8988198884765	14.1497806325212	24.0442888635237	14.6301876096749	23.3422176738772	86.3063973318494	30.820146156842	9.12801853178249	21.1361964452699	80.0192017712358	41.3016919689148	64.7440773842507	34.8988198884765	15.8409405262132	38.624113584329	16.0891491291114	13.9779605813156	22.2403840073675	15.7459250832863	66.4613422306072	19.2832982576816	21.2496788768274	26.8334561112907	24.5063664548136	7.17641903924815	27.205062861134	14.238590484282	16.6223952925975	12.2518427568575	96.4705544212345	29.0317041158245	32.3254463744763	148.831263060236	6.22639171439137	27.4160190939664
Gene_77	21.2496788768274	26.8334561112907	32.9257757739028	29.0317041158245	16.8228910831014	62.9485818877353	23.3422176738772	36.0759690080096	10.9616996180137	12.9005132762932	25.2087968022658	18.9784576593742	19.9075978306534	11.7816245008157	24.8684991437945	166.157261065325	9.33686566418524	21.9031197531889	8.58669605005388	9.49899485687041	29.7497622801261	12.4309613473671	8.27755358804546	29.0317041158245	18.3692821219766	19.4152918921905	40.7628210651578	16.8228910831014	26.1657088149116	14.8213010675142	39.6699644855061	37.7263333456805	16.5289886528603	9.64019908381624	37.2186761270286	34.8988198884765	21.590900219158	20.3639852957494	23.4820471925886	18.2381856555531	34.5224639013784	9.19951211242685	14.3391848787193	11.554604000265	194.789404521219	38.1747344366478	34.1792835759368	118.1039431498	4.22963372808213	32.666796662499
Gene_78	30.2955227107951	18.6103596096042	118.1039431498	22.3818731907291	17.021511391073	14.7348000028457	32.9257757739028	21.9031197531889	19.1153255268734	28.8133328360634	17.7211442989921	15.9733529831654	34.8988198884765	10.6410113852422	24.0442888635237	194.789404521219	33.2541228825371	19.5248980122374	34.8988198884765	11.9035438880156	118.1039431498	12.7036134161858	16.3261713538586	20.9808767648424	11.3080935408944	34.5224639013784	19.2832982576816	24.0442888635237	35.7158027672379	10.880392555911	31.0936890938052	13.5339805315679	23.3422176738772	12.9908866548917	27.9022207475842	74.1583064605287	20.2200537284591	16.3261713538586	20.0736890447287	91.0443167039292	86.3063973318494	13.3629927795396	13.9779605813156	25.0416810332976	86.3063973318494	30.014779884529	24.0442888635237	33.8479582880642	9.12801853178249	29.4934840015776
Gene_79	17.497489745083	30.014779884529	114.566216074651	16.4302806668997	34.5224639013784	122.358525570531	17.1389841675355	26.4111936868499	14.6301876096749	9.41491740142021	19.6711189233516	8.58669605005388	40.2913639817804	11.4599593757719	17.3590269000621	20.0736890447287	25.8023015973525	27.6594388244036	34.1792835759368	7.87341495098451	77.9614005626479	22.3818731907291	9.64019908381624	23.1507393001381	31.6831485782793	194.789404521219	32.3254463744763	13.0812217883777	25.0416810332976	42.1631804003446	19.2832982576816	15.7459250832863	44.862155362908	16.9196828398171	19.9075978306534	110.537096273441	13.3629927795396	23.1507393001381	25.2087968022658	6.06949784752091	40.7628210651578	18.6103596096042	20.0736890447287	9.49899485687041	78.9891277645443	22.5441368041107	30.014779884529	110.537096273441	5.03857859606835	31.6831485782793
Gene_80	43.2030607580277	31.9841538960417	60.9029170065286	19.7820170532126	80.0192017712358	38.1747344366478	33.2541228825371	166.157261065325	23.3422176738772	8.96233943317664	27.6594388244036	31.3597955123607	118.1039431498	13.5339805315679	17.8774310815549	82.0269497509755	14.7348000028457	19.2832982576816	42.1631804003446	12.9908866548917	128.933925721079	27.6594388244036	21.4214106622072	33.5374190965583	40.2913639817804	71.6947252888393	16.8228910831014	12.520489180021	32.666796662499	32.3254463744763	31.9841538960417	18.3692821219766	19.1153255268734	17.497489745083	166.157261065325	78.9891277645443	15.7459250832863	29.7497622801261	31.0936890938052	8.35564326071418	22.2403840073675	12.074533155647	28.5687102225689	11.985674260235	118.1039431498	22.7150906939904	35.2935631842966	84.6483560509519	70.4181244348388	33.2541228825371
Gene_81	12.8006705920697	17.1389841675355	24.308716912785	20.0736890447287	27.6594388244036	27.6594388244036	25.0416810332976	19.1153255268734	19.5248980122374	11.6949064566162	22.5441368041107	17.3590269000621	35.2935631842966	12.520489180021	32.9257757739028	41.3016919689148	13.0812217883777	15.7459250832863	77.9614005626479	13.8052780040714	93.0063502603473	12.1669692419542	20.634731782982	15.1219683837163	25.8023015973525	30.820146156842	84.6483560509519	24.5063664548136	21.4214106622072	25.5972319118266	94.6327670427977	15.2138996044701	11.6214208059091	32.3254463744763	20.2200537284591	44.2148071908324	21.4214106622072	17.5987549697503	33.2541228825371	10.1974785935761	94.6327670427977	9.64019908381624	20.2200537284591	9.8637641875937	122.358525570531	43.2030607580277	27.205062861134	74.1583064605287	12.6295802785727	58.2091542789762
Gene_82	194.789404521219	40.2913639817804	24.5063664548136	17.021511391073	15.8409405262132	88.3974978276746	31.6831485782793	74.1583064605287	26.4111936868499	10.556287404865	22.861279377073	18.3692821219766	18.7332305103478	8.19337813614795	25.8023015973525	24.6873190308666	15.2138996044701	10.7919954932055	29.0317041158245	15.2138996044701	107.000851944588	13.5339805315679	7.35805101537149	30.5534400572808	35.2935631842966	27.4160190939664	36.0759690080096	22.9970604642188	19.1153255268734	21.1361964452699	21.4214106622072	38.1747344366478	80.0192017712358	15.322167457989	26.4111936868499	19.1153255268734	22.861279377073	32.3254463744763	26.4111936868499	20.3639852957494	166.157261065325	10.7091441811774	24.6873190308666	11.4599593757719	37.2186761270286	21.9031197531889	35.7158027672379	114.566216074651	5.85434350546702	26.6194459758749
Gene_83	23.3422176738772	25.8023015973525	30.5534400572808	43.2030607580277	16.6223952925975	32.9257757739028	18.8532227471988	88.3974978276746	17.5987549697503	17.5987549697503	26.8334561112907	14.238590484282	122.358525570531	10.4323127523519	10.7091441811774	86.3063973318494	13.9779605813156	8.58669605005388	23.4820471925886	10.1049896937369	88.3974978276746	14.9200862661164	5.60414995130791	35.2935631842966	37.7263333456805	107.000851944588	20.8129462967356	20.3639852957494	33.2541228825371	17.497489745083	110.537096273441	19.1153255268734	31.6831485782793	21.590900219158	77.9614005626479	91.0443167039292	24.8684991437945	12.074533155647	16.8228910831014	13.633967072425	33.5374190965583	7.7300794044781	96.4705544212345	44.2148071908324	27.0294891972825	28.8133328360634	34.8988198884765	36.4524487118646	14.238590484282	24.308716912785
Gene_84	25.2087968022658	20.4940239782744	98.2485577478967	94.6327670427977	94.6327670427977	27.205062861134	16.4302806668997	64.7440773842507	10.2759452165587	17.7211442989921	23.1507393001381	18.8532227471988	82.0269497509755	13.8931181359721	14.7348000028457	39.1583742644538	14.5351213240257	8.67410667969554	20.3639852957494	19.9075978306534	148.831263060236	8.96233943317664	8.58669605005388	24.0442888635237	20.0736890447287	40.7628210651578	33.2541228825371	10.1974785935761	34.1792835759368	30.820146156842	24.5063664548136	25.0416810332976	21.590900219158	15.0328509224266	42.1631804003446	25.4169748100439	22.7150906939904	17.3590269000621	26.8334561112907	7.26015077968788	102.33978883358	19.6711189233516	22.5441368041107	8.67410667969554	37.7263333456805	36.4524487118646	31.9841538960417	88.3974978276746	6.87418119439625	42.1631804003446
Gene_85	32.3254463744763	20.0736890447287	107.000851944588	18.0042762445777	28.8133328360634	21.590900219158	22.1046687733395	39.6699644855061	11.985674260235	15.1219683837163	40.7628210651578	22.861279377073	16.0891491291114	13.4482541512281	18.6103596096042	37.2186761270286	23.8754149027274	32.9257757739028	41.3016919689148	6.87418119439625	43.2030607580277	28.8133328360634	13.3629927795396	18.3692821219766	88.3974978276746	31.9841538960417	194.789404521219	31.3597955123607	21.590900219158	27.205062861134	86.3063973318494	16.6223952925975	28.3355908749301	12.4309613473671	82.0269497509755	33.8479582880642	11.985674260235	14.3391848787193	31.6831485782793	26.6194459758749	39.6699644855061	13.1609100073585	30.014779884529	19.2832982576816	110.537096273441	37.2186761270286	39.1583742644538	44.862155362908	3.3300932591015	30.2955227107951
Gene_86	25.9924309426838	14.3391848787193	102.33978883358	39.6699644855061	13.4482541512281	148.831263060236	36.8578574029819	16.4302806668997	20.634731782982	14.1497806325212	24.6873190308666	24.8684991437945	12.1669692419542	12.8006705920697	19.2832982576816	94.6327670427977	21.9031197531889	18.4977185904863	14.8213010675142	15.547575710196	30.2955227107951	11.554604000265	13.5339805315679	23.3422176738772	13.3629927795396	23.1507393001381	25.5972319118266	25.5972319118266	22.7150906939904	24.308716912785	40.2913639817804	13.3629927795396	18.6103596096042	21.4214106622072	34.8988198884765	114.566216074651	12.1669692419542	17.021511391073	20.9808767648424	16.1876120776024	35.7158027672379	24.5063664548136	23.3422176738772	20.2200537284591	166.157261065325	23.6562918031653	33.8479582880642	86.3063973318494	5.60414995130791	40.7628210651578
Gene_87	9.12801853178249	42.1631804003446	30.820146156842	15.4351917289121	23.6562918031653	31.6831485782793	15.2138996044701	17.5987549697503	12.4309613473671	29.0317041158245	22.1046687733395	26.8334561112907	148.831263060236	16.8228910831014	23.3422176738772	70.4181244348388	16.4302806668997	13.9779605813156	24.308716912785	12.7036134161858	36.4524487118646	14.4325866722036	14.238590484282	24.8684991437945	22.1046687733395	22.9970604642188	31.6831485782793	17.8774310815549	17.2562965803303	34.8988198884765	36.0759690080096	15.1219683837163	22.861279377073	16.5289886528603	39.6699644855061	24.0442888635237	13.5339805315679	21.7473670914607	16.1876120776024	6.94916896261285	41.3016919689148	11.3806999176705	12.074533155647	13.8052780040714	93.0063502603473	42.1631804003446	23.4820471925886	128.933925721079	10.1974785935761	29.7497622801261
Gene_88	20.2200537284591	27.9022207475842	25.2087968022658	36.4524487118646	20.0736890447287	32.3254463744763	37.7263333456805	20.2200537284591	9.41491740142021	9.19951211242685	24.8684991437945	20.634731782982	62.9485818877353	14.4325866722036	21.9031197531889	26.6194459758749	9.2680663984795	9.12801853178249	25.5972319118266	17.497489745083	78.9891277645443	16.1876120776024	10.2759452165587	19.9075978306534	24.6873190308666	77.9614005626479	32.666796662499	19.9075978306534	23.6562918031653	40.7628210651578	28.3355908749301	31.0936890938052	16.4302806668997	19.2832982576816	24.6873190308666	33.2541228825371	27.0294891972825	37.7263333456805	26.6194459758749	18.8532227471988	118.1039431498	12.7036134161858	38.1747344366478	23.4820471925886	42.1631804003446	28.1110930958084	27.6594388244036	82.0269497509755	9.33686566418524	23.3422176738772
Gene_89	28.3355908749301	20.634731782982	22.1046687733395	66.4613422306072	25.4169748100439	19.4152918921905	13.2618982297514	17.8774310815549	13.3629927795396	15.9733529831654	29.7497622801261	11.3806999176705	28.1110930958084	14.8213010675142	32.666796662499	31.3597955123607	30.5534400572808	10.6410113852422	31.6831485782793	13.9779605813156	91.0443167039292	12.9005132762932	17.5987549697503	20.2200537284591	24.8684991437945	62.9485818877353	28.8133328360634	60.9029170065286	13.8931181359721	28.1110930958084	29.0317041158245	27.205062861134	14.9200862661164	11.7816245008157	122.358525570531	34.5224639013784	29.0317041158245	14.0624664039651	13.3629927795396	18.4977185904863	62.9485818877353	9.2680663984795	13.1609100073585	28.5687102225689	31.9841538960417	26.1657088149116	16.7205020203962	32.666796662499	8.96233943317664	34.1792835759368
Gene_90	16.6223952925975	22.1046687733395	70.4181244348388	32.666796662499	11.554604000265	128.933925721079	26.4111936868499	20.0736890447287	15.9733529831654	17.8774310815549	21.2496788768274	14.9200862661164	32.666796662499	14.6301876096749	11.7816245008157	84.6483560509519	11.3080935408944	9.19951211242685	18.1252573446668	27.9022207475842	29.4934840015776	10.3574581410377	7.57348240672101	29.2786869087839	22.3818731907291	17.8774310815549	25.2087968022658	11.2243765735055	40.7628210651578	19.9075978306534	27.9022207475842	20.2200537284591	25.8023015973525	22.3818731907291	38.624113584329	82.0269497509755	20.3639852957494	18.7332305103478	21.590900219158	24.0442888635237	148.831263060236	12.9908866548917	30.820146156842	15.7459250832863	70.4181244348388	40.2913639817804	93.0063502603473	28.8133328360634	8.89448082644924	21.9031197531889
