Genes	Healthy_Sample_1	Healthy_Sample_2	Healthy_Sample_3	Healthy_Sample_4	Healthy_Sample_5	Healthy_Sample_6	Healthy_Sample_7	Healthy_Sample_8	Healthy_Sample_9	Healthy_Sample_10	Healthy_Sample_11	Healthy_Sample_12	Healthy_Sample_13	Healthy_Sample_14	Healthy_Sample_15	Healthy_Sample_16	Healthy_Sample_17	Healthy_Sample_18	Healthy_Sample_19	Healthy_Sample_20	Healthy_Sample_21	Healthy_Sample_22	Healthy_Sample_23	Healthy_Sample_24	Healthy_Sample_25	Healthy_Sample_26	Healthy_Sample_27	Healthy_Sample_28	Healthy_Sample_29	Healthy_Sample_30	Healthy_Sample_31	Healthy_Sample_32	Healthy_Sample_33	Healthy_Sample_34	Healthy_Sample_35	Healthy_Sample_36	Healthy_Sample_37	Healthy_Sample_38	Healthy_Sample_39	Healthy_Sample_40	Healthy_Sample_41	Healthy_Sample_42	Healthy_Sample_43	Healthy_Sample_44	Healthy_Sample_45	Healthy_Sample_46	Healthy_Sample_47	Healthy_Sample_48	Healthy_Sample_49	Healthy_Sample_50
Gene_77	10.6780797710531	13.1743683680332	15.4269593928486	14.790902690711	8.22105949912106	22.1729608922363	11.6964581324981	15.8301268024433	5.48911607279452	6.74185257648465	12.1744393276414	9.39235620398077	7.90082578257547	5.97432414410656	12.3476146259159	68.0899347679625	4.41286700653818	9.58933882712519	3.02517085462687	4.16621552457773	14.4493320015416	4.98949293865547	3.75699404078734	14.5397776011079	8.76242622343047	7.49237741784359	18.0893813413508	6.8980526146834	13.2416843764564	6.55779722200068	15.1558089647236	16.2899324868006	7.08432155418825	3.44268451561281	15.6282718366389	15.8301268024433	9.1965963423497	9.9480011622066	10.1114176231623	6.8980526146834	16.0572684926662	5.38767506058308	6.60900685491028	5.38767506058308	102.527266316849	17.639005104627	16.0572684926662	33.763690448576	2.73043774701018	16.6199309620497
Gene_78	14.9629856402982	9.58933882712519	60.9595136402892	11.519295399218	8.27100579933143	6.65744855599328	14.9629856402982	11.3989660951355	8.52879405583369	11.6380039744405	7.49237741784359	7.99431441713836	13.7965906867461	5.22121812757944	12.1155739371718	86.0779561001107	13.1743683680332	8.80252493390918	17.5216145513048	4.98949293865547	62.8262640818709	5.10661486294262	7.0360466930583	10.1114176231623	4.98949293865547	14.7107593582284	8.12826575728845	10.6259056672304	17.639005104627	5.22121812757944	13.1743683680332	5.87566461385928	10.8561301495702	4.91703265698303	12.0430747761832	30.6636778425514	8.67825969902278	7.30762869727681	8.80252493390918	22.1729608922363	41.5126527521229	6.55779722200068	6.46493032992973	10.9022394455191	42.7198736875391	15.3327706799158	10.9022394455191	12.6405264548456	4.22659226228953	15.3327706799158
Gene_79	8.43261293496621	14.6254376158024	56.8041454134601	8.08245026917248	13.8805963682409	60.9595136402892	8.71854013727195	12.9813468549726	7.22973839005062	4.98949293865547	8.17637614264666	3.61614444090234	16.1779455050325	5.87566461385928	7.58095770328917	9.53985313051418	10.9490007428862	11.519295399218	17.2755370781103	3.61614444090234	41.5126527521229	9.89803216228792	4.35311511589876	11.519295399218	15.1558089647236	102.527266316849	14.5397776011079	5.48911607279452	12.8480643531937	20.1001843713718	8.62408836658689	6.84201087363627	19.766192618473	6.84201087363627	8.52879405583369	56.8041454134601	6.65744855599328	11.519295399218	11.0054976815423	3.24089793182966	19.1144795561109	8.27100579933143	8.47826849222933	4.28890416982189	38.5732180833289	12.9813468549726	13.7965906867461	22.8189793968739	3.24089793182966	16.2899324868006
Gene_80	19.1144795561109	15.6282718366389	20.7270562470127	10.2069363146387	19.6167293736403	18.23667528445	15.0530334715437	51.3676172321916	10.4053199184768	4.58115046950768	14.6254376158024	15.1558089647236	54.5858342437315	6.93799561189319	7.85039757712111	24.8417370283284	7.08432155418825	8.62408836658689	21.8514598755075	5.62730413206409	68.0899347679625	12.3476146259159	9.09664031979295	16.2899324868006	18.0893813413508	20.1001843713718	7.44533775652045	5.16307075126598	16.1779455050325	14.790902690711	13.5870023672021	7.94855742312801	8.80252493390918	7.13211508620836	54.5858342437315	34.7684258409713	7.27086752194641	14.8767424472945	14.7107593582284	3.91727331393472	10.3557794516138	6.23589093855766	11.519295399218	5.58130186941876	62.8262640818709	13.044316766151	16.6199309620497	18.803660514718	17.7944910907704	16.8320337022982
Gene_81	6.13461253045687	8.90668034410158	11.3378817961024	10.3557794516138	11.8670440969297	13.1743683680332	12.2298512369179	10.4602039690111	8.67825969902278	6.1838176130144	10.0065575826383	8.62408836658689	14.0476686671545	6.28121411503206	17.3878133613444	18.3998262131423	6.28121411503206	7.22973839005062	38.5732180833289	5.93300790292524	49.7674618373083	4.80966924303014	8.71854013727195	6.84201087363627	12.2298512369179	12.7822712342029	30.6636778425514	10.7909993166238	10.6259056672304	11.9180114787809	21.212870524383	6.55779722200068	3.75699404078734	15.5275077218809	8.80252493390918	20.4848535237408	9.09664031979295	8.39733485521566	16.6199309620497	4.35311511589876	45.1683381742695	5.53635187831757	8.58510266499726	4.51994729292734	64.8432553104911	18.963872539649	12.6405264548456	17.5216145513048	4.98949293865547	23.6999222373446
Gene_82	62.8262640818709	20.2831857536648	11.3989660951355	8.62408836658689	7.76723118750557	43.6654820975222	14.4493320015416	18.803660514718	11.7547014100517	5.44080051090955	10.3033616113359	9.04334898711668	7.44533775652045	3.34937251063671	13.1057171245199	11.5785861095489	7.35131889329766	5.33648800232459	14.3682093418063	6.79249975720138	56.8041454134601	5.53635187831757	3.34937251063671	15.2443780151849	16.6199309620497	11.0650719193012	16.2899324868006	10.0492529293162	9.39235620398077	10.0492529293162	9.44199732280661	16.3987134236129	24.8417370283284	5.93300790292524	11.4573680351607	8.43261293496621	9.49242102080074	16.2899324868006	11.3989660951355	7.49237741784359	77.8756074499819	5.82709245463829	10.1617357896903	5.16307075126598	18.963872539649	12.7822712342029	16.9282187906793	30.6636778425514	3.44268451561281	12.9813468549726
Gene_83	11.8163672667684	12.7822712342029	14.5397776011079	20.7270562470127	8.08245026917248	15.9487494578221	9.58933882712519	20.7270562470127	8.08245026917248	8.43261293496621	14.2866023144387	7.17920880983965	56.8041454134601	5.10661486294262	3.61614444090234	33.763690448576	6.79249975720138	3.61614444090234	11.0054976815423	4.35311511589876	47.1999205082469	6.28121411503206	2.5293288334173	16.9282187906793	17.5216145513048	50.4794723161775	8.85829395142571	8.85829395142571	16.3987134236129	8.08245026917248	30.6636778425514	8.35445824950498	14.7107593582284	10.1114176231623	20.2831857536648	43.6654820975222	10.3557794516138	4.80966924303014	6.98979618506796	5.33648800232459	15.5275077218809	4.58115046950768	23.6999222373446	16.5114767400998	12.2298512369179	15.0530334715437	16.3987134236129	13.3709768009888	5.67256680317667	11.0650719193012
Gene_84	12.7077198827285	10.2515504757151	49.7674618373083	47.1999205082469	30.6636778425514	13.044316766151	8.22105949912106	18.0893813413508	5.16307075126598	8.47826849222933	10.736714736619	9.1965963423497	23.2043505634439	7.08432155418825	5.38767506058308	17.7944910907704	7.0360466930583	3.75699404078734	8.47826849222933	8.3118516389923	77.8756074499819	3.02517085462687	3.84094860039579	11.9758334405576	9.44199732280661	17.0346867478776	14.8767424472945	3.69174008377818	17.0346867478776	14.2245884819411	10.8561301495702	10.3033616113359	9.68160716804913	5.67256680317667	17.0346867478776	11.2163237208439	9.44199732280661	8.08245026917248	11.519295399218	3.69174008377818	51.3676172321916	8.67825969902278	9.34451173735634	3.69174008377818	19.1144795561109	17.1535318880636	14.8767424472945	19.6167293736403	3.84094860039579	21.8514598755075
Gene_85	15.6282718366389	10.1114176231623	51.3676172321916	9.24447613107962	12.1744393276414	10.0065575826383	11.0650719193012	16.8320337022982	5.82709245463829	7.44533775652045	22.440690257256	11.1668760737443	6.74185257648465	6.84201087363627	8.22105949912106	17.0346867478776	10.4053199184768	13.1057171245199	21.4146792194317	3.13616936358715	23.2043505634439	12.8480643531937	5.93300790292524	8.76242622343047	22.1729608922363	13.3068561979335	86.0779561001107	13.9681487527369	10.6780797710531	12.7822712342029	19.4455466216116	7.22973839005062	12.9813468549726	4.41286700653818	21.4146792194317	15.4269593928486	5.97432414410656	6.1838176130144	15.1558089647236	9.53985313051418	18.803660514718	6.51216125297158	11.8163672667684	8.85829395142571	58.7569349007852	17.2755370781103	18.6712911515781	15.0530334715437	2.5293288334173	15.7170922668328
Gene_86	13.044316766151	7.58095770328917	50.4794723161775	19.766192618473	6.46493032992973	77.8756074499819	16.2899324868006	8.17637614264666	9.04334898711668	7.13211508620836	11.6964581324981	11.9758334405576	5.58130186941876	6.55779722200068	8.80252493390918	42.7198736875391	9.68160716804913	8.3118516389923	5.16307075126598	6.84201087363627	14.790902690711	4.64262994404348	5.97432414410656	11.6964581324981	5.67256680317667	9.34451173735634	11.1180781818196	11.3378817961024	11.0650719193012	11.4573680351607	15.2443780151849	5.82709245463829	8.39733485521566	10.0492529293162	14.790902690711	58.7569349007852	6.0796084583769	7.72538110695916	9.14418191097619	6.13461253045687	16.8320337022982	10.3557794516138	9.58933882712519	9.34451173735634	86.0779561001107	13.5870023672021	15.9487494578221	19.2771235449474	3.34937251063671	21.4146792194317
Gene_87	4.41286700653818	21.212870524383	14.7107593582284	7.27086752194641	10.4602039690111	15.1558089647236	7.35131889329766	9.1965963423497	6.23589093855766	11.7547014100517	9.78450029129418	12.9813468549726	68.0899347679625	8.17637614264666	11.6964581324981	21.212870524383	7.85039757712111	6.69541847802178	11.4573680351607	5.44080051090955	19.4455466216116	6.03009064216957	6.1838176130144	12.3476146259159	10.6780797710531	9.1965963423497	14.3682093418063	7.49237741784359	8.35445824950498	15.8301268024433	14.2866023144387	6.51216125297158	10.4602039690111	6.65744855599328	16.5114767400998	10.6259056672304	6.74185257648465	10.9490007428862	6.74185257648465	3.51914384253499	19.2771235449474	6.0796084583769	5.44080051090955	6.28121411503206	46.0939037185004	18.3998262131423	10.1617357896903	42.7198736875391	4.41286700653818	15.4269593928486
Gene_88	10.3033616113359	13.5870023672021	11.6964581324981	18.3998262131423	9.24447613107962	15.6282718366389	16.5114767400998	10.7909993166238	4.64262994404348	4.75055636066751	11.8163672667684	10.1617357896903	18.803660514718	7.30762869727681	10.4053199184768	12.2904403452653	4.35311511589876	4.04827698183032	12.3476146259159	7.58095770328917	42.0921380121756	7.0360466930583	4.58115046950768	9.49242102080074	11.8670440969297	21.6170861944975	14.7107593582284	8.58510266499726	11.9180114787809	19.2771235449474	12.2904403452653	12.5769652715003	7.0360466930583	8.47826849222933	10.5723286234465	14.8767424472945	11.2798420256754	18.3998262131423	11.4573680351607	7.13211508620836	60.9595136402892	6.32278155718916	14.4493320015416	10.2515504757151	20.7270562470127	14.790902690711	12.9813468549726	18.5282605062036	4.28890416982189	9.9480011622066
Gene_89	13.8805963682409	10.3033616113359	10.2069363146387	23.2043505634439	11.0054976815423	8.71854013727195	6.28121411503206	9.34451173735634	6.51216125297158	7.76723118750557	16.0572684926662	5.33648800232459	11.3378817961024	7.53879140181194	17.2755370781103	14.790902690711	12.5272659334655	5.22121812757944	15.6282718366389	6.0796084583769	48.6787714734995	5.38767506058308	7.53879140181194	9.68160716804913	11.9758334405576	18.5282605062036	12.8480643531937	22.8189793968739	6.51216125297158	13.3068561979335	12.5272659334655	11.3378817961024	5.93300790292524	4.04827698183032	47.1999205082469	15.7170922668328	12.1744393276414	5.87566461385928	5.22121812757944	7.0360466930583	22.1729608922363	5.44080051090955	6.23589093855766	12.4662185237126	14.790902690711	14.3682093418063	6.60900685491028	12.1744393276414	4.16621552457773	17.2755370781103
Gene_90	8.12826575728845	11.1668760737443	22.440690257256	16.8320337022982	5.62730413206409	68.0899347679625	12.7077198827285	10.736714736619	7.63217980237752	8.52879405583369	9.1965963423497	7.58095770328917	13.1743683680332	7.35131889329766	3.91727331393472	32.6488951089176	5.44080051090955	4.11116841613671	7.08432155418825	12.4074418544125	14.3682093418063	4.04827698183032	3.61614444090234	14.6254376158024	10.8561301495702	6.4082516484396	11.0054976815423	4.16621552457773	19.2771235449474	9.63363384269274	12.1155739371718	8.71854013727195	11.6380039744405	10.6780797710531	16.0572684926662	39.7541781426729	8.76242622343047	9.34451173735634	9.39235620398077	8.71854013727195	68.0899347679625	6.46493032992973	12.4074418544125	7.17920880983965	24.8417370283284	17.9346972919715	47.1999205082469	11.519295399218	4.11116841613671	9.1965963423497
Gene_91	10.0065575826383	7.63217980237752	35.657856428887	21.8514598755075	11.1668760737443	13.5122736895722	6.60900685491028	2.5293288334173	12.4662185237126	4.22659226228953	32.6488951089176	11.6380039744405	17.5216145513048	18.23667528445	15.9487494578221	7.85039757712111	6.65744855599328	41.5126527521229	7.90082578257547	10.5723286234465	11.3989660951355	12.1155739371718	12.3476146259159	21.4146792194317	10.6259056672304	13.4376786273286	5.82709245463829	15.1558089647236	14.2245884819411	45.1683381742695	6.0796084583769	9.72872590591212	16.5114767400998	48.6787714734995	6.23589093855766	5.67256680317667	9.53985313051418	9.24447613107962	16.9282187906793	2.21235773587292	24.0724511314219	9.1965963423497	56.8041454134601	10.5723286234465	7.58095770328917	3.91727331393472	5.44080051090955	2.5293288334173	8.52879405583369	7.58095770328917
Gene_92	4.51994729292734	8.76242622343047	12.2298512369179	7.35131889329766	19.1144795561109	10.3033616113359	9.34451173735634	4.68867859769807	11.519295399218	17.7944910907704	11.2163237208439	9.72872590591212	13.4376786273286	9.78450029129418	86.0779561001107	12.5272659334655	14.2866023144387	12.7822712342029	22.1729608922363	7.76723118750557	19.6167293736403	14.6254376158024	14.9629856402982	7.08432155418825	11.3989660951355	3.44268451561281	6.74185257648465	18.803660514718	8.71854013727195	102.527266316849	6.93799561189319	6.13461253045687	24.0724511314219	7.22973839005062	8.22105949912106	14.2245884819411	7.35131889329766	6.46493032992973	20.2831857536648	6.46493032992973	15.0530334715437	5.77267669827387	4.91703265698303	6.4082516484396	8.58510266499726	11.2163237208439	3.61614444090234	4.11116841613671	7.0360466930583	2.21235773587292
Gene_93	12.2298512369179	6.98979618506796	19.766192618473	11.1668760737443	13.5870023672021	14.0476686671545	7.85039757712111	2.90079820621169	20.1001843713718	8.3118516389923	86.0779561001107	8.52879405583369	21.6170861944975	19.766192618473	24.0724511314219	11.3378817961024	33.763690448576	19.1144795561109	7.81211389606926	11.1668760737443	17.2755370781103	13.1057171245199	14.4493320015416	62.8262640818709	8.99439938025693	10.5723286234465	8.39733485521566	42.7198736875391	11.5785861095489	54.5858342437315	4.04827698183032	7.13211508620836	19.1144795561109	15.4269593928486	6.28121411503206	62.8262640818709	17.3878133613444	11.3378817961024	48.6787714734995	3.13616936358715	102.527266316849	9.14418191097619	19.6167293736403	16.1779455050325	12.9813468549726	8.35445824950498	2.5293288334173	4.47067293751405	49.7674618373083	3.75699404078734
Gene_94	5.16307075126598	15.0530334715437	16.8320337022982	9.58933882712519	6.1838176130144	14.6254376158024	19.766192618473	2.21235773587292	30.6636778425514	15.2443780151849	23.2043505634439	15.3327706799158	10.6259056672304	42.0921380121756	102.527266316849	17.5216145513048	17.7944910907704	56.8041454134601	4.28890416982189	68.0899347679625	34.7684258409713	6.46493032992973	12.1155739371718	11.3989660951355	9.29018551497404	14.0476686671545	5.10661486294262	60.9595136402892	15.8301268024433	14.9629856402982	8.99439938025693	9.89803216228792	9.63363384269274	15.0530334715437	10.6259056672304	18.963872539649	9.24447613107962	34.7684258409713	18.803660514718	11.2163237208439	17.5216145513048	6.93799561189319	16.9282187906793	5.67256680317667	15.3327706799158	10.1114176231623	6.46493032992973	3.02517085462687	11.2798420256754	3.84094860039579
Gene_95	7.08432155418825	6.51216125297158	14.0476686671545	11.9758334405576	8.47826849222933	10.5723286234465	6.8980526146834	3.91727331393472	22.8189793968739	5.724369819343	39.7541781426729	6.13461253045687	15.6282718366389	12.9114674302589	68.0899347679625	4.64262994404348	12.4074418544125	52.560919016783	13.8805963682409	12.1155739371718	17.3878133613444	7.90082578257547	5.28629820370921	7.94855742312801	8.62408836658689	10.4053199184768	5.67256680317667	39.7541781426729	18.0893813413508	64.8432553104911	14.3682093418063	21.212870524383	47.1999205082469	21.8514598755075	4.35311511589876	8.17637614264666	11.9758334405576	3.61614444090234	13.1743683680332	3.02517085462687	42.7198736875391	16.3987134236129	8.67825969902278	7.76723118750557	19.2771235449474	11.9758334405576	2.90079820621169	4.22659226228953	11.519295399218	6.28121411503206
Gene_96	11.1668760737443	9.29018551497404	16.0572684926662	17.5216145513048	14.9629856402982	33.763690448576	8.52879405583369	5.67256680317667	11.2163237208439	8.99439938025693	9.72872590591212	14.790902690711	45.1683381742695	7.27086752194641	47.1999205082469	12.1744393276414	14.6254376158024	20.1001843713718	6.79249975720138	7.90082578257547	19.2771235449474	9.29018551497404	11.1180781818196	7.67320637834499	12.4074418544125	6.93799561189319	6.51216125297158	52.560919016783	12.9813468549726	37.5768389734225	8.35445824950498	18.23667528445	45.1683381742695	18.6712911515781	17.7944910907704	19.2771235449474	12.5769652715003	13.9681487527369	13.5870023672021	2.73043774701018	38.5732180833289	24.8417370283284	24.0724511314219	10.3557794516138	21.212870524383	12.3476146259159	4.51994729292734	3.24089793182966	21.6170861944975	9.49242102080074
Gene_97	16.1779455050325	11.5785861095489	17.3878133613444	9.63363384269274	11.2798420256754	12.7077198827285	24.0724511314219	9.53985313051418	35.657856428887	8.03619739454851	11.6380039744405	6.1838176130144	11.7547014100517	15.0530334715437	14.1300511299207	9.24447613107962	5.82709245463829	48.6787714734995	4.80966924303014	17.639005104627	13.044316766151	22.8189793968739	15.6282718366389	4.22659226228953	14.0476686671545	11.4573680351607	7.99431441713836	21.212870524383	15.2443780151849	43.6654820975222	11.8163672667684	54.5858342437315	13.4376786273286	56.8041454134601	11.5785861095489	12.7822712342029	9.58933882712519	8.12826575728845	15.7170922668328	6.84201087363627	30.6636778425514	13.7965906867461	50.4794723161775	12.6405264548456	11.1668760737443	5.48911607279452	5.04516388224589	3.69174008377818	13.1743683680332	4.04827698183032
Gene_98	7.35131889329766	19.1144795561109	39.7541781426729	10.6259056672304	6.74185257648465	16.7291631171227	6.46493032992973	7.39822465768567	12.1155739371718	5.77267669827387	22.1729608922363	22.8189793968739	13.2416843764564	14.790902690711	52.560919016783	8.99439938025693	11.3378817961024	15.7170922668328	5.28629820370921	9.09664031979295	32.6488951089176	21.6170861944975	10.0492529293162	11.0650719193012	12.8480643531937	8.35445824950498	6.03009064216957	33.763690448576	20.2831857536648	86.0779561001107	12.1744393276414	6.93799561189319	7.72538110695916	21.4146792194317	15.7170922668328	14.6254376158024	9.89803216228792	11.4573680351607	18.23667528445	5.62730413206409	21.6170861944975	9.63363384269274	7.90082578257547	14.6254376158024	6.0796084583769	14.1300511299207	4.68867859769807	3.91727331393472	8.71854013727195	4.11116841613671
Gene_99	5.97432414410656	10.4053199184768	12.7822712342029	42.7198736875391	7.13211508620836	15.5275077218809	12.8480643531937	5.58130186941876	60.9595136402892	10.0065575826383	12.4074418544125	15.8301268024433	43.6654820975222	12.6405264548456	77.8756074499819	7.94855742312801	8.12826575728845	13.3068561979335	18.6712911515781	11.6380039744405	14.9629856402982	11.1180781818196	13.044316766151	38.5732180833289	8.90668034410158	3.84094860039579	11.519295399218	86.0779561001107	14.3682093418063	18.963872539649	13.1057171245199	6.60900685491028	11.3989660951355	17.3878133613444	10.0492529293162	12.5272659334655	15.5275077218809	17.1535318880636	21.8514598755075	5.48911607279452	12.4074418544125	12.7822712342029	11.6964581324981	14.1300511299207	13.5122736895722	10.6259056672304	6.13461253045687	6.46493032992973	7.35131889329766	3.34937251063671
Gene_100	7.72538110695916	7.30762869727681	15.5275077218809	18.803660514718	12.2904403452653	16.1779455050325	7.58095770328917	4.28890416982189	8.71854013727195	6.28121411503206	56.8041454134601	5.58130186941876	10.1114176231623	8.62408836658689	42.0921380121756	8.12826575728845	12.5769652715003	45.1683381742695	13.2416843764564	10.7909993166238	18.6712911515781	6.98979618506796	7.44533775652045	6.13461253045687	9.58933882712519	2.5293288334173	6.32278155718916	68.0899347679625	13.9681487527369	32.6488951089176	23.2043505634439	7.67320637834499	20.9474851713091	13.1743683680332	6.65744855599328	9.9480011622066	17.1535318880636	6.23589093855766	22.8189793968739	2.5293288334173	12.9114674302589	10.9490007428862	11.0054976815423	10.1617357896903	10.0492529293162	11.6964581324981	5.38767506058308	3.34937251063671	24.8417370283284	6.0796084583769
Gene_101	16.9282187906793	7.81211389606926	13.1743683680332	7.58095770328917	15.9487494578221	6.23589093855766	13.9681487527369	6.1838176130144	13.4376786273286	6.84201087363627	18.803660514718	9.63363384269274	14.1300511299207	13.1057171245199	51.3676172321916	16.5114767400998	9.39235620398077	77.8756074499819	16.6199309620497	8.17637614264666	11.1180781818196	13.9681487527369	8.58510266499726	10.8561301495702	6.28121411503206	17.639005104627	5.53635187831757	62.8262640818709	13.3709768009888	77.8756074499819	17.9346972919715	11.1668760737443	20.7270562470127	18.3998262131423	7.30762869727681	19.6167293736403	20.7270562470127	5.38767506058308	23.2043505634439	4.51994729292734	54.5858342437315	5.87566461385928	15.2443780151849	18.803660514718	10.5723286234465	14.2866023144387	7.22973839005062	3.61614444090234	10.0492529293162	2.90079820621169
Gene_102	15.8301268024433	14.0476686671545	21.212870524383	8.90668034410158	4.75055636066751	10.1617357896903	5.97432414410656	5.724369819343	15.7170922668328	7.49237741784359	13.7273706018599	9.9480011622066	102.527266316849	8.90668034410158	22.1729608922363	45.1683381742695	7.72538110695916	64.8432553104911	5.48911607279452	7.08432155418825	21.6170861944975	11.3989660951355	8.90668034410158	46.0939037185004	11.7547014100517	4.35311511589876	10.736714736619	17.2755370781103	19.1144795561109	50.4794723161775	15.8301268024433	13.5870023672021	8.22105949912106	12.1155739371718	9.89803216228792	11.519295399218	13.3709768009888	8.94745052650199	8.35445824950498	5.22121812757944	49.7674618373083	10.2069363146387	14.0476686671545	13.7273706018599	6.28121411503206	12.8480643531937	7.85039757712111	4.51994729292734	33.763690448576	2.5293288334173
Gene_103	22.440690257256	14.5397776011079	77.8756074499819	6.65744855599328	8.85829395142571	9.89803216228792	33.763690448576	7.90082578257547	14.7107593582284	9.29018551497404	18.963872539649	13.2416843764564	9.09664031979295	11.3378817961024	38.5732180833289	4.22659226228953	7.58095770328917	46.0939037185004	9.1965963423497	8.99439938025693	16.6199309620497	18.6712911515781	30.6636778425514	12.8480643531937	11.8163672667684	3.98287175043656	21.212870524383	19.9216881500432	20.7270562470127	42.0921380121756	8.67825969902278	6.65744855599328	51.3676172321916	20.1001843713718	6.93799561189319	17.9346972919715	8.43261293496621	12.1155739371718	23.6999222373446	6.32278155718916	12.0430747761832	16.7291631171227	10.4602039690111	7.49237741784359	13.3709768009888	12.0430747761832	4.04827698183032	4.41286700653818	20.7270562470127	5.22121812757944
Gene_104	9.44199732280661	10.1617357896903	15.9487494578221	14.3682093418063	7.27086752194641	14.790902690711	11.5785861095489	3.34937251063671	13.5870023672021	12.1744393276414	16.7291631171227	13.5122736895722	11.6964581324981	8.67825969902278	50.4794723161775	9.44199732280661	18.803660514718	47.1999205082469	5.62730413206409	14.6254376158024	18.803660514718	10.5723286234465	20.2831857536648	7.53879140181194	7.67320637834499	11.9758334405576	5.04516388224589	102.527266316849	20.9474851713091	56.8041454134601	12.8480643531937	8.99439938025693	7.27086752194641	14.9629856402982	17.5216145513048	11.0650719193012	14.9629856402982	5.93300790292524	18.0893813413508	5.724369819343	13.8805963682409	46.0939037185004	13.7273706018599	10.1114176231623	16.7291631171227	13.5122736895722	9.9480011622066	2.73043774701018	7.49237741784359	8.62408836658689
Gene_105	12.8480643531937	13.3709768009888	9.9480011622066	6.32278155718916	5.87566461385928	5.53635187831757	8.62408836658689	3.84094860039579	15.6282718366389	11.8670440969297	17.9346972919715	10.9022394455191	9.44199732280661	8.52879405583369	34.7684258409713	8.90668034410158	10.1617357896903	19.4455466216116	15.9487494578221	11.9758334405576	9.68160716804913	9.14418191097619	7.67320637834499	7.13211508620836	17.9346972919715	5.22121812757944	8.22105949912106	43.6654820975222	17.3878133613444	46.0939037185004	4.75055636066751	8.3118516389923	11.8670440969297	22.1729608922363	4.04827698183032	13.7965906867461	6.28121411503206	14.5397776011079	21.6170861944975	7.94855742312801	15.6282718366389	45.1683381742695	16.2899324868006	10.2069363146387	10.7909993166238	16.2899324868006	3.84094860039579	4.58115046950768	10.2069363146387	8.08245026917248
Gene_106	8.47826849222933	7.13211508620836	18.3998262131423	15.2443780151849	15.0530334715437	7.27086752194641	6.65744855599328	7.35131889329766	10.3557794516138	3.61614444090234	51.3676172321916	8.17637614264666	14.9629856402982	13.3709768009888	42.7198736875391	15.4269593928486	13.9681487527369	102.527266316849	13.7273706018599	15.0530334715437	16.9282187906793	10.511308509667	6.32278155718916	15.7170922668328	7.76723118750557	7.90082578257547	5.48911607279452	49.7674618373083	22.440690257256	35.657856428887	12.9813468549726	16.0572684926662	11.8163672667684	13.7965906867461	7.90082578257547	10.9022394455191	19.2771235449474	5.33648800232459	14.3682093418063	8.39733485521566	18.6712911515781	6.4082516484396	5.16307075126598	13.5870023672021	12.1744393276414	6.28121411503206	6.23589093855766	2.21235773587292	7.81211389606926	3.02517085462687
Gene_107	6.79249975720138	12.9813468549726	12.3476146259159	6.51216125297158	9.78450029129418	7.17920880983965	15.3327706799158	4.98949293865547	13.2416843764564	4.80966924303014	10.4602039690111	17.639005104627	12.8480643531937	10.9490007428862	37.5768389734225	8.94745052650199	5.10661486294262	19.2771235449474	10.1617357896903	11.8670440969297	11.2798420256754	7.85039757712111	10.6259056672304	9.44199732280661	3.75699404078734	7.58095770328917	5.16307075126598	64.8432553104911	20.1001843713718	24.8417370283284	14.0476686671545	12.4074418544125	11.2798420256754	16.7291631171227	10.3033616113359	8.27100579933143	15.9487494578221	3.69174008377818	19.1144795561109	7.81211389606926	42.0921380121756	9.84167056451137	16.0572684926662	9.58933882712519	5.77267669827387	13.3709768009888	7.81211389606926	3.98287175043656	12.9114674302589	6.36924549121204
Gene_108	7.17920880983965	7.99431441713836	68.0899347679625	8.39733485521566	13.6622868238754	11.1180781818196	12.5769652715003	5.53635187831757	23.2043505634439	6.13461253045687	46.0939037185004	16.5114767400998	19.4455466216116	13.5122736895722	17.639005104627	10.3033616113359	11.9758334405576	21.4146792194317	7.85039757712111	14.2866023144387	52.560919016783	19.4455466216116	13.8805963682409	10.2069363146387	16.0572684926662	10.9022394455191	9.89803216228792	35.657856428887	22.1729608922363	49.7674618373083	7.90082578257547	9.1965963423497	8.99439938025693	22.8189793968739	33.763690448576	21.6170861944975	9.9480011622066	5.04516388224589	22.440690257256	9.49242102080074	22.440690257256	15.2443780151849	8.85829395142571	15.1558089647236	9.58933882712519	10.4602039690111	3.34937251063671	4.16621552457773	5.62730413206409	7.67320637834499
Gene_109	5.53635187831757	12.2298512369179	20.1001843713718	6.74185257648465	9.68160716804913	5.58130186941876	9.09664031979295	8.85829395142571	19.1144795561109	4.41286700653818	18.6712911515781	21.4146792194317	7.17920880983965	9.44199732280661	18.6712911515781	15.6282718366389	7.44533775652045	22.8189793968739	17.3878133613444	8.90668034410158	22.8189793968739	16.2899324868006	7.17920880983965	6.28121411503206	9.9480011622066	3.75699404078734	7.35131889329766	20.4848535237408	7.99431441713836	51.3676172321916	12.6405264548456	13.4376786273286	8.76242622343047	19.9216881500432	8.08245026917248	49.7674618373083	11.9180114787809	7.67320637834499	17.3878133613444	2.90079820621169	15.3327706799158	13.5122736895722	12.7822712342029	10.9490007428862	7.08432155418825	12.1744393276414	12.5272659334655	3.84094860039579	10.7909993166238	5.04516388224589
